1	27.881777	3.277739	0.000000	89.000000	2.255764
2	34.153748	6.395950	0.000000	89.000000	2.297792
3	38.495553	8.087225	0.000000	89.000000	2.257869
4	40.991968	8.711229	0.000000	89.000000	2.268292
5	42.493528	9.065457	0.000000	89.000000	2.268456
6	43.331790	9.272870	0.000000	89.000000	2.255339
7	43.906879	9.523044	0.000000	89.000000	2.284492
8	44.333223	9.684268	0.074906	89.000000	2.270565
9	44.644958	9.960379	0.000000	89.000000	2.274625
10	44.929856	10.108352	0.000000	89.000000	2.284179
11	45.143208	10.233452	0.074906	89.000000	2.293406
12	45.323586	10.316351	0.000000	89.000000	2.303388
13	45.452547	10.340777	0.000000	89.000000	2.255598
14	45.588160	10.403961	0.000000	89.000000	2.271784
15	45.677882	10.452386	0.000000	89.000000	2.278197
16	45.750225	10.487950	0.000000	89.000000	2.259068
17	45.816213	10.418041	0.074906	89.000000	2.284043
18	45.875418	10.414625	0.074906	89.000000	2.285939
19	45.948553	10.453842	0.074906	89.000000	2.289964
20	46.009958	10.426048	0.074906	89.000000	2.281380
21	46.075815	10.394370	0.074906	89.000000	2.275433
22	46.115533	10.402839	0.149813	89.000000	2.296296
23	46.159649	10.602071	0.074906	89.000000	2.302696
24	46.207213	10.565924	0.000000	89.000000	2.295182
25	46.260107	10.510491	0.000000	89.000000	2.295598
26	46.307939	10.406883	0.000000	89.000000	2.282843
27	46.337885	10.495109	0.000000	89.000000	2.278900
28	46.380803	10.504509	0.074906	89.000000	2.286187
29	46.409556	10.467442	0.074906	89.000000	2.289599
30	46.430346	10.573544	0.000000	89.000000	2.277451
31	46.469820	10.550906	0.000000	89.000000	2.263759
32	46.485305	10.592498	0.074906	89.000000	2.290170
33	46.512109	10.490005	0.000000	89.000000	2.293762
34	46.534443	10.469423	0.000000	89.000000	2.298945
35	46.552986	10.542029	0.074906	89.000000	2.268465
36	46.568161	10.469288	0.074906	89.000000	2.292151
37	46.590686	10.391304	0.000000	89.000000	2.287754
38	46.593148	10.441394	0.074906	89.000000	2.307544
39	46.611565	10.532726	0.000000	89.000000	2.292275
40	46.630391	10.623028	0.000000	89.000000	2.299263
41	46.630937	10.510447	0.000000	89.000000	2.307337
42	46.650529	10.499637	0.000000	89.000000	2.296392
43	46.645963	10.638987	0.000000	89.000000	2.297346
44	46.665588	10.693007	0.074906	89.000000	2.293608
45	46.682692	10.669070	0.074906	89.000000	2.261715
46	46.687609	10.653988	0.074906	89.000000	2.307241
47	46.706334	10.673057	0.074906	89.000000	2.293269
48	46.694836	10.720528	0.000000	89.000000	2.301610
49	46.720123	10.733046	0.074906	89.000000	2.286398
50	46.719214	10.666626	0.000000	89.000000	2.301476
51	46.737552	10.741727	0.000000	89.000000	2.279844
52	46.751457	10.752291	0.149813	89.000000	2.288053
53	46.750811	10.705794	0.149813	89.000000	2.280577
54	46.763387	10.757266	0.149813	89.000000	2.288737
55	46.761477	10.788977	0.000000	89.000000	2.290125
56	46.765903	10.717765	0.000000	89.000000	2.302067
57	46.774703	10.787699	0.000000	89.000000	2.304582
58	46.797562	10.703360	0.000000	89.000000	2.261077
59	46.810961	10.716355	0.074906	89.000000	2.280024
60	46.821034	10.772717	0.074906	89.000000	2.299544
61	46.813458	10.786090	0.074906	89.000000	2.285970
62	46.813816	10.905322	0.074906	89.000000	2.309832
63	46.816313	10.825929	0.000000	89.000000	2.320676
64	46.806681	10.880797	0.000000	89.000000	2.297868
65	46.801406	10.869166	0.000000	89.000000	2.301766
66	46.812794	10.763567	0.074906	89.000000	2.292044
67	46.823764	10.858591	0.000000	89.000000	2.284765
68	46.831453	10.886992	0.074906	89.000000	2.267653
69	46.835005	10.873413	0.000000	89.000000	2.294948
70	46.840030	10.827710	0.074906	89.000000	2.293203
71	46.858585	10.763125	0.074906	89.000000	2.289183
72	46.875399	10.755832	0.000000	89.000000	2.274580
73	46.875611	10.759254	0.000000	89.000000	2.282584
74	46.869034	10.790233	0.000000	89.000000	2.298425
75	46.870911	10.830737	0.074906	89.000000	2.299010
76	46.879154	10.914190	0.074906	89.000000	2.290375
77	46.883434	10.872929	0.074906	89.000000	2.300918
78	46.886420	10.749302	0.074906	89.000000	2.293214
79	46.881470	10.683289	0.074906	89.000000	2.274833
80	46.899709	10.737945	0.074906	89.000000	2.277661
81	46.902978	10.702059	0.000000	89.000000	2.310413
82	46.905988	10.729054	0.000000	89.000000	2.294908
83	46.909264	10.817459	0.000000	89.000000	2.288712
84	46.910071	10.816521	0.000000	89.000000	2.298403
85	46.921867	10.809624	0.074906	89.000000	2.312003
86	46.911931	10.848409	0.000000	89.000000	2.317309
87	46.920097	10.832622	0.000000	89.000000	2.313372
88	46.920615	10.716941	0.000000	89.000000	2.297781
89	46.932012	10.796369	0.000000	89.000000	2.302457
90	46.926862	10.774164	0.074906	89.000000	2.301182
91	46.937072	10.785893	0.074906	89.000000	2.307761
92	46.935618	10.827846	0.000000	89.000000	2.275436
93	46.940207	10.807180	0.074906	89.000000	2.263628
94	46.938014	10.807937	0.074906	89.000000	2.310739
95	46.950614	10.711771	0.000000	89.000000	2.297979
96	46.939349	10.779363	0.074906	89.000000	2.305810
97	46.948808	10.708470	0.000000	89.000000	2.288618
98	46.935570	10.825107	0.000000	89.000000	2.297690
99	46.965232	10.863503	0.000000	89.000000	2.300505
100	46.958011	10.928228	0.000000	89.000000	2.296329
101	46.981996	10.940978	0.000000	89.000000	2.313007
102	46.986574	11.114465	0.074906	89.000000	2.278765
103	46.993101	11.082459	0.074906	89.000000	2.260729
104	46.997580	11.126185	0.074906	89.000000	2.300723
105	46.999633	11.122728	0.000000	89.000000	2.287301
106	47.021765	11.256772	0.000000	89.000000	2.303771
107	47.026861	11.285630	0.000000	89.000000	2.314319
108	47.036469	11.361726	0.000000	89.000000	2.297129
109	47.041017	11.270157	0.074906	89.000000	2.289392
110	47.049195	11.318003	0.000000	89.000000	2.274904
111	47.065359	11.368312	0.000000	89.000000	2.292149
112	47.062576	11.396607	0.000000	89.000000	2.294044
113	47.062653	11.308414	0.000000	89.000000	2.311907
114	47.073337	11.329974	0.000000	89.000000	2.289702
115	47.064519	11.334738	0.000000	89.000000	2.292471
116	47.063288	11.309571	0.074906	89.000000	2.305944
117	47.075951	11.265083	0.074906	89.000000	2.305793
118	47.081006	11.204385	0.000000	89.000000	2.281863
119	47.086263	11.229711	0.074906	89.000000	2.272843
120	47.083771	11.296152	0.000000	89.000000	2.286023
121	47.095376	11.228016	0.074906	89.000000	2.298077
122	47.084767	11.228329	0.000000	89.000000	2.296843
123	47.118121	11.245771	0.074906	89.000000	2.305913
124	47.097072	11.207927	0.000000	89.000000	2.312064
125	47.107366	11.193046	0.074906	89.000000	2.295700
126	47.099483	11.257135	0.000000	89.000000	2.289377
127	47.088814	11.333039	0.074906	89.000000	2.281558
128	47.085458	11.294610	0.000000	89.000000	2.272620
129	47.078696	11.306640	0.074906	89.000000	2.298169
130	47.076356	11.290708	0.074906	89.000000	2.301435
131	47.087824	11.258645	0.074906	89.000000	2.293568
132	47.073847	11.224538	0.074906	89.000000	2.290175
133	47.084844	11.263125	0.074906	89.000000	2.299845
134	47.095335	11.231751	0.074906	89.000000	2.272798
135	47.093520	11.335742	0.074906	89.000000	2.283244
136	47.086930	11.334817	0.074906	89.000000	2.300216
137	47.086155	11.335965	0.074906	89.000000	2.292156
